"id","titulo","anio","ingresos_internacionales","presupuesto","idioma_ingles","pais_fuerte","duracion","duracion_cuadrado","categoria_presupuesto","decada"
"tt0244244","Codice: Swordfish",2001,77307444,1.02e+08,1,1,99,9801,"Muy Alto","2000s"
"tt0244970","Qualcuno come te",2001,11346873,2.3e+07,1,1,97,9409,"Medio","2000s"
"tt0245046","Charlotte Gray",2001,4581715,2e+07,1,0,121,14641,"Medio","2000s"
"tt0245429","La cittÃ  incantata",2001,341716412,1.9e+07,0,1,125,15625,"Medio","2000s"
"tt0245562","Windtalkers",2002,36714197,1.15e+08,1,1,134,17956,"Muy Alto","2000s"
"tt0245574","Y tu mamÃ¡ tambiÃ©n - Anche tua madre",2001,19777034,2e+06,0,0,106,11236,"Bajo","2000s"
"tt0245674","I 13 spettri",2001,26600000,4.2e+07,1,0,91,8281,"Medio","2000s"
"tt0245686","Le avventure di Joe Dirt",2001,3900000,17700000,1,1,91,8281,"Medio","2000s"
"tt0245712","Amores perros",2000,15500000,2e+06,0,0,154,23716,"Bajo","2000s"
"tt0245803","Il monaco",2003,14355171,5.2e+07,1,0,104,10816,"Alto","2000s"
"tt0245844","Montecristo",2002,21160986,3.5e+07,1,0,131,17161,"Medio","2000s"
"tt0246460","La morte puÃ² attendere",2002,271028977,1.42e+08,1,0,133,17689,"Muy Alto","2000s"
"tt0246464","Big trouble - Una valigia piena di guai",2002,1226583,4e+07,1,1,85,7225,"Medio","2000s"
"tt0246544","D'Artagnan",2001,5460162,4e+07,1,0,104,10816,"Medio","2000s"
"tt0246578","Donnie Darko",2001,5500600,6e+06,1,1,113,12769,"Bajo","2000s"
"tt0246677","Heaven",2002,3462690,1.1e+07,0,0,97,9409,"Medio","2000s"
"tt0246894","Rollerball",2002,6861966,7e+07,1,0,98,9604,"Alto","2000s"
"tt0246989","I gattoni",2001,9872027,1.1e+07,1,1,95,9025,"Medio","2000s"
"tt0247199","The Believer",2001,892391,1500000,1,1,98,9604,"Bajo","2000s"
"tt0247425","In the Bedroom",2001,8832577,1700000,1,1,131,17161,"Bajo","2000s"
"tt0247586","Nove regine",2000,11190999,1500000,0,0,114,12996,"Bajo","2000s"
"tt0247638","Pretty Princess",2001,57086197,2.6e+07,1,0,111,12321,"Medio","2000s"
"tt0247745","Super Troopers",2001,4689861,3e+06,1,1,100,10000,"Bajo","2000s"
"tt0248126","Kabhi Khushi Kabhie Gham...",2001,8432547,7500000,0,1,210,44100,"Bajo","2000s"
"tt0248667","AlÃ¬",2001,29609624,1.07e+08,1,1,157,24649,"Muy Alto","2000s"
"tt0248845","Hedwig - La diva con qualcosa in piÃ¹",2001,576888,6e+06,1,1,95,9025,"Bajo","2000s"
"tt0249462","Billy Elliot",2000,87286275,5e+06,1,0,110,12100,"Bajo","2000s"
"tt0249478","Unico testimone",2001,9003199,7.5e+07,1,1,89,7921,"Alto","2000s"
"tt0250224","Crazy/Beautiful",2001,3e+06,1.3e+07,1,1,99,9801,"Medio","2000s"
"tt0250310","Corky Romano - Agente di seconda mano",2001,1292448,1.1e+07,1,1,86,7396,"Medio","2000s"
"tt0250323","I segreti del lago",2001,1208420,3e+06,1,1,101,10201,"Bajo","2000s"
"tt0250468","Killing Me Softly - Uccidimi dolcemente",2002,4665082.8,2.5e+07,1,0,100,10000,"Medio","2000s"
"tt0250494","La rivincita delle bionde",2001,45254005,1.8e+07,1,1,96,9216,"Medio","2000s"
"tt0250687","Rat Race",2001,28880479,4.8e+07,1,0,112,12544,"Medio","2000s"
"tt0250797","Unfaithful - L'amore infedele",2002,66362019,5e+07,1,0,124,15376,"Alto","2000s"
"tt0251075","Evolution",2001,60030798,8e+07,1,1,101,10201,"Alto","2000s"
"tt0251114","Sotto corte marziale",2002,13209403,7e+07,1,1,125,15625,"Alto","2000s"
"tt0251127","Come farsi lasciare in 10 giorni",2003,71689014,5e+07,1,0,116,13456,"Alto","2000s"
"tt0251160","John Q",2002,30487968,3.6e+07,1,1,116,13456,"Medio","2000s"
"tt0251736","La casa dei 1000 corpi",2003,4194583,7e+06,1,1,89,7921,"Bajo","2000s"
"tt0252028","Natale in affitto",2004,3462531,4.5e+07,1,1,91,8281,"Medio","2000s"
"tt0252076","Un amore a 5 stelle",2002,60895468,5.5e+07,1,1,105,11025,"Alto","2000s"
"tt0252299","Buffalo Soldiers",2001,1946263,1.5e+07,1,0,98,9604,"Medio","2000s"
"tt0252444","La generazione rubata",2002,10017811,6e+06,1,1,94,8836,"Bajo","2000s"
"tt0252480","La zona grigia",2001,103720,5e+06,1,1,108,11664,"Bajo","2000s"
"tt0252501","Cuori in Atlantide",2001,6733634,3.1e+07,1,1,101,10201,"Medio","2000s"
"tt0252503","Il colpo",2001,4999811,3.9e+07,1,0,109,11881,"Medio","2000s"
"tt0252866","American Pie 2",2001,142450000,3e+07,1,1,108,11664,"Medio","2000s"
"tt0253474","Il pianista",2002,87500000,3.5e+07,1,0,150,22500,"Medio","2000s"
"tt0253556","Il regno del fuoco",2002,39088201,6e+07,1,0,101,10201,"Alto","2000s"
"tt0253754","Star Trek - La nemesi",2002,24082061,6e+07,1,1,116,13456,"Alto","2000s"
"tt0253798","Out Cold",2001,876282,2.4e+07,1,1,89,7921,"Medio","2000s"
"tt0253867","La cosa piÃ¹ dolce...",2002,44601262,4.3e+07,1,1,84,7056,"Medio","2000s"
"tt0255589","L'isola",2000,4297,1e+06,0,1,90,8100,"Bajo","2000s"
"tt0255798","Animal",2001,27448072,4.7e+07,1,1,84,7056,"Medio","2000s"
"tt0255819","Baby Boy",2001,647097,1.6e+07,1,1,130,16900,"Medio","2000s"
"tt0256009","La spina del diavolo",2001,5826816,4500000,0,0,106,11236,"Bajo","2000s"
"tt0256276","Possession - Una storia romantica",2002,4702165,2.5e+07,1,0,102,10404,"Medio","2000s"
"tt0256380","Amore a prima svista",2001,70230657,4e+07,1,0,114,12996,"Medio","2000s"
"tt0256415","Tutta colpa dell'amore - Sweet home Alabama",2002,53399006,3e+07,1,1,108,11664,"Medio","2000s"
"tt0256524","La maledizione dello scorpione di giada",2001,11397116,3.3e+07,1,0,103,10609,"Medio","2000s"
"tt0257044","Era mio padre",2002,76546716,8e+07,1,1,117,13689,"Alto","2000s"
"tt0257076","S.W.A.T. - Squadra speciale anticrimine",2003,90790989,8e+07,1,1,117,13689,"Alto","2000s"
"tt0257106","Scary Movie 2",2001,69911681,4.5e+07,1,0,83,6889,"Medio","2000s"
"tt0257360","A proposito di Schmidt",2002,40818269,3e+07,1,1,125,15625,"Medio","2000s"
"tt0257516","Cursed - Il maleficio",2005,10324200,3.8e+07,1,0,97,9409,"Medio","2000s"
"tt0257568","Kangaroo Jack - Prendi i soldi e salta",2003,21994148,6e+07,1,0,89,7921,"Alto","2000s"
"tt0257756","High crimes - Crimini di stato",2002,22237893,4.2e+07,1,1,115,13225,"Medio","2000s"
"tt0258000","Panic Room",2002,100682212,4.8e+07,1,1,112,12544,"Medio","2000s"
"tt0258068","The Quiet American",2002,14685323,3e+07,1,0,101,10201,"Medio","2000s"
"tt0258463","The Bourne Identity",2002,92372541,6e+07,1,0,119,14161,"Alto","2000s"
"tt0259288","Il segno della libellula - Dragonfly",2002,2.2e+07,6e+07,1,0,104,10816,"Alto","2000s"
"tt0259324","Ghost Rider",2007,112935797,1.1e+08,1,0,110,12100,"Muy Alto","2000s"
"tt0259446","Il mio grosso grasso matrimonio greco",2002,127305836,5e+06,1,0,95,9025,"Bajo","2000s"
"tt0259711","Vanilla Sky",2001,102769997,6.8e+07,1,0,136,18496,"Alto","2000s"
"tt0260866","Don't Say a Word",2001,45018450,5e+07,1,0,113,12769,"Alto","2000s"
"tt0261289","Tutta colpa di Sara",2002,3215965,2.9e+07,1,0,99,9801,"Medio","2000s"
"tt0261392","Jay & Silent Bob... Fermate Hollywood!",2001,3703014,2.2e+07,1,1,104,10816,"Medio","2000s"
"tt0261983","Session 9",2001,1234083,1500000,1,1,100,10000,"Bajo","2000s"
"tt0263488","Jeepers Creepers - Il canto del diavolo",2001,21467128,1e+07,1,0,90,8100,"Medio","2000s"
"tt0263757","Le ragazze dei quartieri alti",2003,7434848,2e+07,1,1,92,8464,"Medio","2000s"
"tt0264150","Una hostess tra le nuvole",2003,3912014,3e+07,1,1,87,7569,"Medio","2000s"
"tt0264323","2001 Maniacs",2005,221385.6,3e+06,1,1,87,7569,"Bajo","2000s"
"tt0264395","Basic",2003,15999250,5e+07,1,0,98,9604,"Alto","2000s"
"tt0264464","Prova a prendermi",2002,187498961,5.2e+07,1,0,141,19881,"Alto","2000s"
"tt0264472","Ipotesi di reato",2002,28117216,4.5e+07,1,1,98,9604,"Medio","2000s"
"tt0264616","Frailty - Nessuno Ã¨ al sicuro",2001,4312582,1.1e+07,1,0,100,10000,"Medio","2000s"
"tt0264761","Kissing Jessica Stein",2001,2987702,1e+06,1,1,97,9409,"Bajo","2000s"
"tt0264796","L'ultimo sogno",2001,8236521,2.7e+07,1,1,125,15625,"Medio","2000s"
"tt0264935","Formula per un delitto",2002,24768398,5e+07,1,1,115,13225,"Alto","2000s"
"tt0265029","I perfetti innamorati",2001,44700000,4.6e+07,1,1,102,10404,"Medio","2000s"
"tt0265086","Black Hawk Down - Black Hawk abbattuto",2001,64350906,9.2e+07,1,0,144,20736,"Alto","2000s"
"tt0265087","Black Knight",2001,6549264,5e+07,1,1,95,9025,"Alto","2000s"
"tt0265208","La ragazza della porta accanto",2004,15792278,2.5e+07,1,1,109,11881,"Medio","2000s"
"tt0265298","Big Fat Liar",2002,4609467,1.5e+07,1,0,88,7744,"Medio","2000s"
"tt0265349","The Mothman Prophecies - Voci dall'ombra",2002,19558909,3.2e+07,1,1,119,14161,"Medio","2000s"
"tt0265459","One Hour Photo",2002,20626175,1.2e+07,1,1,96,9216,"Medio","2000s"
"tt0265651","Il gioco di Ripley",2002,3720582,3e+07,1,0,110,12100,"Medio","2000s"
"tt0265662","Un sogno una vittoria",2002,5093465,2.2e+07,1,1,127,16129,"Medio","2000s"
"tt0265666","I Tenenbaum",2001,19077240,2.1e+07,1,1,110,12100,"Medio","2000s"
"tt0265808","110 e frode",2002,240626,2.5e+07,1,1,85,7225,"Medio","2000s"
"tt0266308","Battle Royale",2000,575393.4,4500000,0,1,114,12996,"Bajo","2000s"
"tt0266452","Eliminate Smoochy",2002,18247,5e+07,1,0,109,11881,"Alto","2000s"
"tt0266465","Il risolutore",2003,17614828,3.6e+07,1,0,109,11881,"Medio","2000s"
"tt0266489","Duplex - Un appartamento per tre",2003,9630000,4e+07,1,0,89,7921,"Medio","2000s"
"tt0266543","Alla ricerca di Nemo",2003,559506825,9.4e+07,1,0,100,10000,"Alto","2000s"
"tt0266697","Kill Bill - Volume 1",2003,110800000,3e+07,1,0,111,12321,"Medio","2000s"
"tt0266915","Colpo grosso al drago rosso - Rush Hour 2",2001,121161516,9e+07,1,0,90,8100,"Alto","2000s"
"tt0266987","Spy Game",2001,80687000,1.15e+08,1,0,126,15876,"Muy Alto","2000s"
"tt0267129","Yamakasi - I nuovi samurai",2001,1112960,1.5e+07,0,1,90,8100,"Medio","2000s"
"tt0267287","Avalon",2001,269565,8e+06,0,0,107,11449,"Bajo","2000s"
"tt0267626","K-19",2002,30547160,1e+08,1,0,138,19044,"Muy Alto","2000s"
"tt0267804","The One",2001,30099945,4.9e+07,1,1,87,7569,"Medio","2000s"
"tt0267913","Scooby-Doo",2002,122356539,8.4e+07,1,0,89,7921,"Alto","2000s"
"tt0268126","Il ladro di orchidee",2002,10302653,1.9e+07,1,1,115,13225,"Medio","2000s"
"tt0268380","L'era glaciale",2002,206869731,5.9e+07,1,1,81,6561,"Alto","2000s"
"tt0268397","Jimmy Neutron - Ragazzo prodigio",2001,22056304,3e+07,1,1,82,6724,"Medio","2000s"
"tt0268695","The Time Machine",2002,66896682,8e+07,1,0,96,9216,"Alto","2000s"
"tt0268978","A Beautiful Mind",2001,146048916,5.8e+07,1,1,135,18225,"Alto","2000s"
"tt0268995","The Majestic",2001,9510292,7.2e+07,1,1,152,23104,"Alto","2000s"
"tt0269095","Colpevole d'omicidio",2002,7227703,4e+07,1,1,108,11664,"Medio","2000s"
"tt0269347","The Hunted - La preda",2003,11817750,5.5e+07,1,1,94,8836,"Alto","2000s"
"tt0270053","La visionetele",2001,580990.8,2500000,0,0,110,12100,"Bajo","2000s"
"tt0270288","Confessioni di una mente pericolosa",2002,17006087,3e+07,1,0,113,12769,"Medio","2000s"
"tt0270846","Un genio in pannolino 2",2004,229256,2e+07,1,0,88,7744,"Medio","2000s"
"tt0270980","La figlia del mio capo",2003,2640400,1.4e+07,1,1,86,7396,"Medio","2000s"
"tt0271027","Kiss of the Dragon",2001,27592723,2.5e+07,1,0,98,9604,"Medio","2000s"
"tt0271259","Welcome to Collinwood",2002,3836083,1.2e+07,1,0,86,7396,"Medio","2000s"
"tt0271263","Otto notti di follie",2002,246533,3.4e+07,1,1,76,5776,"Medio","2000s"
"tt0271367","Arac Attack - Mostri a otto zampe",2002,28544727,3e+07,1,1,99,9801,"Medio","2000s"
"tt0272020","Il castello",2001,9398647,7.2e+07,1,1,131,17161,"Alto","2000s"
"tt0272152","K-PAX - Da un altro mondo",2001,14663000,6.8e+07,1,0,120,14400,"Alto","2000s"
"tt0272207","Narc - Analisi di un delitto",2002,2168088,6500000,1,0,105,11025,"Bajo","2000s"
"tt0272338","Ubriaco d'amore",2002,6821433,2.5e+07,1,1,95,9025,"Medio","2000s"
"tt0273435","Ararat",2002,1187377,15500000,1,0,115,13225,"Medio","2000s"
"tt0273517","Darkness",2002,11825294,10600000,1,0,88,7744,"Medio","2000s"
"tt0273923","Orange County",2002,2248991,1.8e+07,1,1,82,6724,"Medio","2000s"
"tt0274166","Johnny English",2003,132383634,4e+07,1,0,89,7921,"Medio","2000s"
"tt0274558","The Hours",2002,67170078,2.5e+07,1,0,110,12100,"Medio","2000s"
"tt0274711","People I Know",2002,5357509,2.2e+07,1,0,100,10000,"Medio","2000s"
"tt0274812","Secretary",2002,5244929,4e+06,1,1,107,11449,"Bajo","2000s"
"tt0275022","Crossroads - Le strade della vita",2002,23949726,1.2e+07,1,1,93,8649,"Medio","2000s"
"tt0275491","La mala educaciÃ³n",2004,35138995,5e+06,0,1,106,11236,"Bajo","2000s"
"tt0275719","Tape",2001,25425,1e+05,1,1,86,7396,"Bajo","2000s"
"tt0275773","Versus",2000,33300,4e+05,1,1,119,14161,"Bajo","2000s"
"tt0275847","Lilo & Stitch",2002,127349813,8e+07,1,1,85,7225,"Alto","2000s"
"tt0276751","About a Boy - Un ragazzo",2002,89164177,3e+07,1,0,101,10201,"Medio","2000s"
"tt0276816","Below",2002,2016453,4e+07,1,0,105,11025,"Medio","2000s"
"tt0276919","Dogville",2003,15153997,1e+07,1,0,135,18225,"Medio","2000s"
"tt0277027","Mi chiamo Sam",2001,57506287,2.2e+07,1,1,132,17424,"Medio","2000s"
"tt0277296","Il re scorpione",2002,89583830,6e+07,1,0,92,8464,"Alto","2000s"
"tt0277371","Non Ã¨ un'altra stupida commedia americana",2001,28216048,1.5e+07,1,1,89,7921,"Medio","2000s"
"tt0277434","We Were Soldiers - Fino all'ultimo uomo",2002,37252197,7.5e+07,1,0,138,19044,"Alto","2000s"
"tt0278295","All About the Benjamins",2002,390214,1.5e+07,1,0,95,9025,"Medio","2000s"
"tt0278435","Via dall'incubo",2002,11798442,3.8e+07,1,1,115,13225,"Medio","2000s"
"tt0278488","Due sballati al college",2001,105000,2e+07,1,1,93,8649,"Medio","2000s"
"tt0278500","L'importanza di chiamarsi Ernest",2002,9624696,1.5e+07,1,0,97,9409,"Medio","2000s"
"tt0278504","Insomnia",2002,46403257,4.6e+07,1,0,118,13924,"Medio","2000s"
"tt0278731","Spider",2002,4166458,1e+07,1,0,98,9604,"Medio","2000s"
"tt0278823","Hollywood Ending",2002,9718991,1.6e+07,1,1,112,12544,"Medio","2000s"
"tt0279111","Gods and Generals",2003,41002,5.6e+07,1,1,219,47961,"Alto","2000s"
"tt0279113","The Good Girl",2002,2842668,8e+06,1,0,93,8649,"Bajo","2000s"
"tt0279331","Indagini sporche - Dark Blue",2002,2900000,1.5e+07,1,0,118,13924,"Medio","2000s"
"tt0279493","Undercover Brother",2002,2514545,2.5e+07,1,1,86,7396,"Medio","2000s"
"tt0279778","I sublimi segreti delle Ya-Ya Sisters",2002,4240224,2.7e+07,1,1,116,13456,"Medio","2000s"
"tt0279781","Sorority Boys",2002,2317456,1.2e+07,1,1,93,8649,"Medio","2000s"
"tt0280030","Ritorno all'isola che non c'Ã¨",2002,66691723,2e+07,1,0,72,5184,"Medio","2000s"
"tt0280380","24 ore",2002,6341165,3e+07,1,0,106,11236,"Medio","2000s"
"tt0280460","Due amiche esplosive",2002,7760937,1e+07,1,1,98,9604,"Medio","2000s"
"tt0280486","Bad Company - Protocollo Praga",2002,36040621,7e+07,1,0,116,13456,"Alto","2000s"
"tt0280590","Mr. Deeds",2002,44976083,5e+07,1,1,96,9216,"Alto","2000s"
"tt0280609","Dog Soldiers",2002,2118372,2e+06,1,0,105,11025,"Bajo","2000s"
"tt0280665","Femme Fatale",2002,10208658,3.5e+07,1,0,114,12996,"Medio","2000s"
"tt0280707","Gosford Park",2001,46445429,19800000,1,0,131,17161,"Medio","2000s"
"tt0280720","Il guru",2002,21033346,1.1e+07,1,0,94,8836,"Medio","2000s"
"tt0280760","Igby Goes Down",2002,2141733,9e+06,1,1,98,9604,"Bajo","2000s"
"tt0280778","Iris - Un amore vero",2001,10559336,5500000,1,0,91,8281,"Bajo","2000s"
"tt0281322","Undisputed",2002,2181493,2e+07,1,0,96,9216,"Medio","2000s"
"tt0281358","I passi dell'amore",2002,6213824,11800000,1,1,101,10201,"Medio","2000s"
"tt0281373","Snow Dogs - 8 cani sotto zero",2002,33862530,3.3e+07,1,0,99,9801,"Medio","2000s"
"tt0282120","La famiglia della giungla",2002,20586040,2.5e+07,1,1,85,7225,"Medio","2000s"
"tt0282209","Al calare delle tenebre",2003,14937140,1.1e+07,1,0,86,7396,"Medio","2000s"
"tt0282687","Una vita quasi perfetta",2002,2424082,4e+07,1,1,103,10609,"Medio","2000s"
"tt0283003","Spun",2002,274489,2e+06,1,1,101,10201,"Bajo","2000s"
"tt0283026","Swimfan - La piscina della paura",2002,5846245,1e+07,1,1,85,7225,"Medio","2000s"
"tt0283084","Tuck everlasting: Vivere per sempre",2002,182616,1.5e+07,1,1,90,8100,"Medio","2000s"
"tt0283111","Maial College",2002,16970224,5e+06,1,0,92,8464,"Bajo","2000s"
"tt0283139","White Oleander",2002,5314514,1.6e+07,1,1,109,11881,"Medio","2000s"
"tt0283426","Il libro della giungla 2",2003,138402177,2e+07,1,0,72,5184,"Medio","2000s"
"tt0283530","Il club degli imperatori",2002,2199698,12500000,1,1,109,11881,"Medio","2000s"
"tt0283632","They - Incubi dal mondo delle ombre",2002,3605429,1.7e+07,1,0,89,7921,"Medio","2000s"
"tt0284490","Showtime",2002,39802960,8.5e+07,1,0,95,9025,"Alto","2000s"
"tt0284978","Cypher",2002,539019,7500000,1,1,95,9025,"Bajo","2000s"
"tt0285175","Havoc - Fuori controllo",2005,222600,9e+06,1,0,85,7225,"Bajo","2000s"
"tt0285462","Boat Trip",2002,6420167,2e+07,1,0,94,8836,"Medio","2000s"
"tt0285531","L'acchiappasogni",2003,47524970,6.8e+07,1,0,136,18496,"Alto","2000s"
"tt0285742","Monster's Ball - L'ombra della vita",2001,13737512,4e+06,1,1,111,12321,"Bajo","2000s"
"tt0285823","C'era una volta in Messico",2003,42409610,2.9e+07,1,0,102,10404,"Medio","2000s"
"tt0285861","La doppia vita di Mahowny",2003,259373,1e+07,1,0,104,10816,"Medio","2000s"
"tt0286106","Signs",2002,180281283,7.2e+07,1,1,106,11236,"Alto","2000s"
"tt0286112","Shaolin Soccer",2001,42287160,1e+07,0,0,113,12769,"Medio","2000s"
"tt0286244","Appuntamento a Belleville",2003,7769611,9500000,0,0,80,6400,"Bajo","2000s"
"tt0286716","Hulk",2003,113107931,1.37e+08,1,1,138,19044,"Muy Alto","2000s"
"tt0286788","Una ragazza e il suo sogno",2003,14626706,2.5e+07,1,0,105,11025,"Medio","2000s"
"tt0287717","Spy Kids 2 - L'isola dei sogni perduti",2002,33876929,3.8e+07,1,1,100,10000,"Medio","2000s"
"tt0287978","Daredevil",2003,76636200,7.8e+07,1,0,103,10609,"Alto","2000s"
"tt0288045","The Medallion",2003,12049509,4.1e+07,1,0,88,7744,"Medio","2000s"
"tt0288477","Nave fantasma",2002,38236393,2e+07,1,0,91,8281,"Medio","2000s"
"tt0289043","28 giorni dopo",2002,40655470,8e+06,1,0,113,12769,"Bajo","2000s"
"tt0289635","Young Adam",2003,1794447,6400000,1,0,98,9604,"Bajo","2000s"
"tt0289765","Red Dragon",2002,116046400,7.8e+07,1,0,124,15376,"Alto","2000s"
"tt0289848","Un boss sotto stress",2002,22872508,6e+07,1,1,96,9216,"Alto","2000s"
"tt0289879","The Butterfly Effect",2004,38883728,1.3e+07,1,0,113,12769,"Medio","2000s"
"tt0289992","The Life of David Gale",2003,1.9e+07,3.8e+07,1,0,130,16900,"Medio","2000s"
"tt0290002","Mi presenti i tuoi?",2004,243396776,8e+07,1,1,115,13225,"Alto","2000s"
"tt0290095","Lo smoking",2002,53843625,6e+07,1,1,98,9604,"Alto","2000s"
"tt0290334","X-Men 2",2003,192761855,1.1e+08,1,0,134,17956,"Muy Alto","2000s"
"tt0291502","Travolti dal destino",2002,437875,1e+07,1,0,89,7921,"Medio","2000s"
"tt0292506","La regola del sospetto",2003,48389744,4.6e+07,1,0,115,13225,"Medio","2000s"
"tt0292644","Le regole dell'attrazione",2002,5300203,4e+06,1,0,110,12100,"Bajo","2000s"
"tt0292963","Onora il padre e la madre",2007,17954239,1.8e+07,1,1,117,13689,"Medio","2000s"
"tt0293416","Metropolis",2001,3312260,1.5e+07,0,1,108,11664,"Medio","2000s"
"tt0293508","Il fantasma dell'opera",2004,103380072,7e+07,1,1,143,20449,"Alto","2000s"
"tt0293564","Rush Hour - Missione Parigi",2007,117971154,1.4e+08,1,0,91,8281,"Muy Alto","2000s"
"tt0293662","The Transporter",2002,18632485,2.1e+07,1,0,92,8464,"Medio","2000s"
"tt0293815","Friday After Next",2002,273226,1e+07,1,1,85,7225,"Medio","2000s"
"tt0294357","Beyond Borders - Amore senza confini",2003,7274901,3.5e+07,1,0,127,16129,"Medio","2000s"
"tt0294870","Rent",2005,2593073,4e+07,1,1,135,18225,"Medio","2000s"
"tt0295178","Austin Powers in Goldmember",2002,83630912,6.3e+07,1,1,94,8836,"Alto","2000s"
"tt0295254","Paura.com",2002,5643766,4e+07,1,0,101,10201,"Medio","2000s"
"tt0295289","Cose da maschi",2003,1886732,2e+07,1,1,101,10201,"Medio","2000s"
"tt0295297","Harry Potter e la camera dei segreti",2002,617119235,1e+08,1,0,161,25921,"Muy Alto","2000s"
"tt0295427","Il maestro cambiafaccia",2002,3022207,1.6e+07,1,1,80,6400,"Medio","2000s"
"tt0295700","Wrong Turn - Il bosco ha fame",2003,13231785,12600000,1,0,84,7056,"Medio","2000s"
"tt0295701","xXx",2002,135339000,7e+07,1,1,124,15376,"Alto","2000s"
"tt0295721","Taxxi 3",2003,6.5e+07,1300000,0,1,84,7056,"Bajo","2000s"
"tt0296042","Ichi the Killer",2001,60346,1400000,0,1,129,16641,"Bajo","2000s"
"tt0296572","The Chronicles of Riddick",2004,58139522,1.05e+08,1,1,119,14161,"Muy Alto","2000s"
"tt0297162","Infiltrato speciale",2002,3665420,1.3e+07,1,0,98,9604,"Medio","2000s"
"tt0297181","Le spie",2002,17825340,7e+07,1,0,97,9409,"Alto","2000s"
"tt0297284","Nella mente del serial killer",2004,16668085,2.7e+07,1,0,106,11236,"Medio","2000s"
"tt0297884","Lontano dal paradiso",2002,13126065,13500000,1,0,107,11449,"Medio","2000s"
"tt0298130","The Ring",2002,120220800,4.8e+07,1,1,115,13225,"Medio","2000s"
"tt0298148","Shrek 2",2004,487534523,1.5e+08,1,1,93,8649,"Muy Alto","2000s"
"tt0298203","8 Mile",2002,126124177,4.1e+07,1,0,110,12100,"Medio","2000s"
"tt0298228","La ragazza delle balene",2002,20283310,3500000,1,0,101,10201,"Bajo","2000s"
"tt0298744","Auto Focus",2002,641755,7e+06,1,1,105,11025,"Bajo","2000s"
"tt0298814","The Core",2003,42311715,6e+07,1,0,135,18225,"Alto","2000s"
"tt0299172","Mucche alla riscossa",2004,95327601,1.1e+08,1,1,76,5776,"Muy Alto","2000s"
"tt0299458","All the Real Girls",2003,30320,2500000,1,1,108,11664,"Bajo","2000s"
"tt0299658","Chicago",2002,136089214,4.5e+07,1,0,113,12769,"Medio","2000s"
"tt0299930","Amore estremo - Tough Love",2003,1178667,5.4e+07,1,1,121,14641,"Alto","2000s"
"tt0299977","Hero",2002,123685538,3.1e+07,0,0,120,14400,"Medio","2000s"
"tt0300051","Jersey Girl",2004,10224764,3.5e+07,1,1,102,10404,"Medio","2000s"
"tt0300471","2 cavalieri a Londra",2003,27846615,5e+07,1,0,114,12996,"Alto","2000s"
"tt0300532","Blue Crush",2002,11453032,2.5e+07,1,0,104,10816,"Medio","2000s"
"tt0300556","Timeline - Ai confini del tempo",2003,24453820,8e+07,1,1,116,13456,"Alto","2000s"
"tt0301199","Piccoli affari sporchi",2002,5792352,1e+07,1,1,97,9409,"Medio","2000s"
